review_id,product_sku,product_name,brand,marketplace,review_date,review_date_raw_epoch_ms,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,source_ingested_at
CR-002123,B000HECMEG,Generac Part #: 0E9581 - AIR CLEANER GTH530 HSB (Discontinued by Manufacturer),Generac,amazon_us,2017-04-22,1492900426000,5.0,Air cleaner,"I received it quickly.  I have not used it yet, but I'm sure it will be fine.  It is the part number that my generator calls for.",true,0,AGRKKZGJQBMJVGLNOP5EXHBTBZFA,2026-08-26T09:00:00+02:00
CR-002124,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2017-04-23,1492959821000,5.0,Great Product!!!,My girlfriend has one and recommended I get it.  I no longer sneeze 3-4 times every morning.  I find my apartment is less dusty and has improved air quality.  The machine has an automatic setting and I don't even realize it's on.  I would recommend it to anyone who wants to sleep better and enjoy having clean air!!,true,5,AEMAXFHBBFDTXDY7QWZ2NOKMYCBA,2026-08-26T09:00:00+02:00
CR-002125,B009CAUR6G,"ENVION Therapure TPP540 Medium to Large Room Filter HEPA Air Purifier with 3 Fan Speeds, LED Display, and 24 Hour Timer, Black",Envion,amazon_us,2017-04-24,1493056040000,4.0,"Seems to work, can't find replacement filters","We've had two of these for about 3 years - one upstairs, one downstairs. It operates fine and seems to help with allergies, and it's quiet enough to not be disturbing but enough to add a tiny bit of white noise, which I like. Filters are easy to clean, but I'm disappointed to learn the filters are out of stock on the company's website, and I'm unable to find replacements. In three years I've not replaced the filters or UV bulbs.",false,0,AF5WWFMLAI3HVMJYF73P5VIY5ZBA,2026-08-26T09:00:00+02:00
CR-002126,B007Y5B814,O3 Pure Fridge Deodorizer Food Preserver and Air Purifier,O3 Pure,amazon_us,2017-04-24,1493077154000,5.0,Two are great but the one I gave my sister-in-law has started ...,"I bought 3 of these for myself and 2 as gifts.  They really work, no  fridge odor and food lasts longer.  Two are great but the one I gave my sister-in-law has started making noises.  Don't know what the problem is.",true,1,AGFFSZLVKSSL7EKXMP7IRPAKZ3TQ,2026-08-26T09:00:00+02:00
CR-002127,B000I0WQWC,"Holmes Arm and Hammer Air Purifier Booster Filter, 4 Pack",Holmes,amazon_us,2017-04-25,1493088528000,5.0,Relief from grass and tree pollen,"I suffer from allergies.  I now have two Holmes air purifiers, one on each side of my sleeping area.  Both units have these boosters installed.  They do provide relief for me from the onslaught of grass and tree pollen at this time of year.",true,1,AEM6655CUCWSQKPPD5GOEEEAMODA,2026-08-26T09:00:00+02:00
CR-002128,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2017-04-25,1493137945000,5.0,Transformed by living space and my life,"The Rabbit Air has transformed my living space and my ability to be in a relationship with my cat-allergic boyfriend. Within a day the difference was significant and now it just smells fresh and clean every day and there have been no allergy attacks. He's moving in with me next month, which would have not been possible without this handy device. It's worth every penny.",true,0,AHBCZVMCATQMZQJQRAJCTDPY2HVQ,2026-08-26T09:00:00+02:00
CR-002129,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2017-04-26,1493201521000,3.0,Bought 3. My thoughts - bright LEDs - Cleaner Air,"***UPDATE*** - So I returned one of these and may return another but keep one.  I'm not super happy that the device goes blue right away which signifies good air quality.  My nose is clogged from waking up and my pup still sneezes.  We washed blankets and sheets to get rid of any dust mite remains but well...maybe we need more time with the device.  I can say that working out in my gym room this time of year is tough and while I had this on full blast and still wanted to quit, I made it thru my hour.  I've quit workouts 30mins in like &#34;Nope, can't breathe, I'm done&#34;.  Here I could breathe, struggling, but could breathe.  So it was a crappy workout that I pushed myself thru but before this device - I couldn't and would just stop halfway in.  For that reason, I'd keep one constantly on full blast in that room just cause I really don't believe the sensor but then again I got to do a full workout.<br /><br />It's far from perfect for sleeping at night, but just may do the trick for stuffy home gyms and cardio workouts :)<br /><br />I made the plunge of buying 3 and after reviewing different products I took the plunge on this one because it was under $1K to get three products.<br /><br />Opening the box. Packed really well. They use styrofoam which is difficult to recycle. The unpacking was easy. I opened the product to take the plastic off the filters. All HEPA filters were not sealed. The company must run the units through tests. I think they should provide sealed filters but ok. Not that big of a deal. I turned the unit on following the directions and set the product up to clean.<br /><br />I was very surprised to see the unit go from red to blue within an hour. Maybe I need to clean the sensor. This happened on all 3 units. I have one unit in the bedroom, one in my gym room and one in the living area.<br /><br />Pros<br />Price - one of the least cost for 1,000sqff<br />Weight - very light. Can move easily<br />Style - I like it. Very modern and color blends well too<br />Performance - I can tell the difference in air quality. Let's see if it holds up well<br /><br />Cons<br />Customer Service - No offer to replace filters. Send these new - it's an expensive product. We can have everything new<br /><br />LED lights - pretty bright. I'll have to see if there is a way to dim those down<br /><br />Sensor - I don't like that the sensor went from red to blue in an hour. The bedroom is great but my true test was in my gym room doing cardio. I could tell the difference but there was still air pollutants that blocked my breathing. Will continue to review over the next week. That unit may go back, we'll see. I want my gym room clear so that I can get my maximum cardio workout.<br /><br />Dumb - Alexa won't talk to dumb devices. If they can add smart capabilities to this it would be a cool add on as other companies are doing this.<br /><br />No Remote - ok so not smart is one thing but to control you need to be at the machine. I think the remote capability is fairly inexpensive and should be looked into<br /><br />Overall - so I can't speak for other products but my guess is this should compete well and does the job effectively. I'm only 24 hours into this and will report sleep patterns and if cardio workouts improve. If I don't see an improvement in cardio I may swap one of the devices out with a competitor to compare effectiveness",true,7,AGN437GXGY4ESXDPPGY37DNHO3SA,2026-08-26T09:00:00+02:00
CR-002130,B018M98UDE,"Sharp FPF50UW Plasmacluster Ion True HEPA Filter Air Purifier, 210 Square Feet",Sharp,amazon_us,2017-04-29,1493483869000,5.0,Five Stars,It is absolutely worth the money you spend!!!,false,0,AEDRKWUGI22ZLGKVTHMUBSE53FXA,2026-08-26T09:00:00+02:00
CR-002131,B007Y9RBX4,AAP 50 Plug-In Adjustable Ionic Room Air Purifier,O3 Pure,amazon_us,2017-04-30,1493511333000,2.0,Short product life...,"Cleans air of odors, but lost effectiveness after 6 months of intermittent use. Not serviceable.",true,0,AFPRSDA5E4CQY3DJM3MGQXKVXX5A,2026-08-26T09:00:00+02:00
CR-002132,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2017-05-01,1493613967000,4.0,Four Stars,good,true,2,AE2KXILNBNESORBT2XGMUTNRFTUQ,2026-08-26T09:00:00+02:00
CR-002133,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2017-05-02,1493689272000,1.0,One Star,I have major issues with pollen. This unit did nothing to help that.  I am returning it.,true,2,AGAMFFB3FEKTG5NE4FQCCPXYTC6A,2026-08-26T09:00:00+02:00
CR-002134,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2017-05-03,1493843191000,5.0,Great product,"Had a little trouble with the air quality sensor and contacted the customer service. They were communicate very fast, clear and thorough. I received the parts from them and installed it by myself and was able to make it work again. I would recommend this product to others if they need an air filter.",true,0,AEXNVOAVTYT4AF5ZDRVN5MG3VHCQ,2026-08-26T09:00:00+02:00
CR-002135,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2017-05-05,1494011194000,5.0,Awesome product!!,"I love this unit!  it is effective, quite and doesn't take up space!  Would highly recommend it to others!",true,0,AGTCMYKWT5GRVLWTAFWFZ5RJZ6SQ,2026-08-26T09:00:00+02:00
CR-002136,B01GXFY0KQ,Green Air Encore HEPA and Odor Fighting Filter Air Purifier with IonCluster Technology 1000 sq. ft.,Green Air,amazon_us,2017-05-05,1494026583000,5.0,Love it!,"First, let me say that I am so glad I bought this purifier.  I've had it almost a month, and am so glad I bought it.  I had been looking for a purifier for a while, but wanted one that covered at least 1000 sqft.  Ever since we moved close to downtown Houston, I noticed we always had tons of dust.  No matter how often I dusted, the next day it was back.  That, on top of our long-haired cat, meant I was dusting and vacuuming twice a week at the least.  Well, all that has changed.  It's amazing!  I have noticed a considerable decline in the amount of dust and tumble-furs in our apartment.<br />As far as odors, I can say that I (over)cooked some salmon one evening, and you couldn't smell it an hour later.<br /><br />All in all, I would buy another one of these exact models if I was in the market for another purifier, and would recommend it to friends and family.  I am very, very pleased with this product.",true,3,AG4ULNGPVZPAGTF7K2RQ52EPLQQA,2026-08-26T09:00:00+02:00
CR-002137,B093JYV9RR,"Alen FLEX Air Purifier, Quiet Air Flow for Large Rooms, 700 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors, Smoke with Long Filter Life",Alen,amazon_us,2017-05-06,1494039438000,5.0,Hands-down the best in class!,"This is an exceptional product. When this product shows up at your home, the first thing you'll take note of is the superb packaging. It's bullet proof, giving you the confidence that, even though Amazon takes additional care in boxing it inside another, ENORMOUS box, this product will arrive to you completely unscathed. We live in a very dusty environment. I'm tired of the coughing, the sneezing, the constant need to dust...whenever a ray of sunlight shines through our windows you can readily see a cloud of dust floating in all directions. It's downright gross.<br /><br />So I started researching air purifiers. I'll cut my very long and arduous journey short. I purchased 5 different brands of air purifiers. This one trumps them all, by a long shot! After less than 12 hours of use, my wife and I immediately noticed a difference. My wife stopped coughing altogether. My sinuses are much clearer. The air in the bedroom *smells* better. And the dust cloud is all but gone!<br /><br />What else? This product is exceptionally well built, quiet, and is quite simply, gorgeous to look at. How can a company make an air purifier look like anything other than an eyesore? Well, the folks at Alen have totally succeeded and have quite literally knocked it out of the park! With more than a dozen front panel finishes to choose from, I guarantee that you will find one that perfectly suits your decor. I first bought the carbon graphite version and I love it. Two days later, I bought the espresso and put it downstairs in our living room. I run them 24/7 and, given the low power consumption, I doubt I'll notice any significant change in our electric bill.<br /><br />With a multistage filter (I bought the multi-purpose &quot;Silver&quot; HEPA versions) I recommend the Alen Breathesmart Flex without any hesitation or reservation.",true,167,AGRVSHDWUHVWHIBOYR63NYIDNA3Q,2026-08-26T09:00:00+02:00
CR-002138,B0BBV2Z7VG,"Alen BreatheSmart Classic H13 HEPA Air Purifier, Air Purifiers For Home Large Room w/ 1100 SqFt Coverage, Medical-Grade Air Cleaner for Pet Dander & Odor, up to 12 Mos. Filter Life, Oak",Alen,amazon_us,2017-05-07,1494192543000,5.0,Well made...cleans the air easily,Very well made purifier. Worked great in the winter for the fireplace room. Used it since the winter to clean the air of fireplace smoke and dog scents.,true,2,AHMQK4AH72QMICKIRYL2XMJ5QW7Q,2026-08-26T09:00:00+02:00
CR-002139,B009CAUR6G,"ENVION Therapure TPP540 Medium to Large Room Filter HEPA Air Purifier with 3 Fan Speeds, LED Display, and 24 Hour Timer, Black",Envion,amazon_us,2017-05-08,1494207780000,5.0,Therapure Hepa Air Purifier,We both have bad allergies.  We use a hepa filter in our living area and one in our bedroom.  It has helped us tremendously.,true,1,AHTYY73S7LIG3V2LIY45IGDTALMA,2026-08-26T09:00:00+02:00
